Sample : Ni
Pre-Pulse  Slope = 6.524896E-3 +/- 4.518110E-4 Intercept = 4.724213E+0 +/- 1.099336E-3 Residue = 1.595354E-8
Heat Pulse  Slope = 9.830042E-3 +/- 6.486885E-4 Intercept = 4.702760E+0 +/- 4.895692E-3 Residue = 1.983012E-8
Post-Pulse  Slope = 6.003062E-3 +/- 3.668466E-4 Intercept = 4.743320E+0 +/- 4.602201E-3 Residue = 6.346510E-9
Sample Voltage = 7.000000E-2 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 9.977000E-1 Sample Current Uncertainty = 1.000000E-4
t(s)	T(K)	dT(K)
5.134294	15.949497	0.010000
5.237299	15.950242	0.010000
5.340305	15.952140	0.010000
5.442311	15.953762	0.010000
5.544317	15.956444	0.010000
5.646323	15.958278	0.010000
5.749329	15.959294	0.010000
5.852334	15.962008	0.010000
5.955340	15.964830	0.010000
6.057346	15.964510	0.010000
6.159352	15.968287	0.010000
6.261358	15.970570	0.010000
6.364364	15.969768	0.010000
6.466370	15.973529	0.010000
6.568376	15.976595	0.010000
6.671381	15.980081	0.010000
6.774387	15.981597	0.010000
6.876393	15.984992	0.010000
6.978399	15.984630	0.010000
7.080405	15.987824	0.010000
7.182411	15.990520	0.010000
7.284417	15.993397	0.010000
7.387423	15.994333	0.010000
7.490428	15.997973	0.010000
7.593434	15.999128	0.010000
7.696440	16.001515	0.010000
7.798446	16.005673	0.010000
7.900452	16.007381	0.010000
8.003458	16.008485	0.010000
8.106463	16.013389	0.010000
8.208469	16.013083	0.010000
8.310475	16.018451	0.010000
8.412481	16.015632	0.010000
8.514487	16.021954	0.010000
8.617493	16.022102	0.010000
8.720499	16.023377	0.010000
8.822505	16.027312	0.010000
8.925510	16.031085	0.010000
9.028516	16.031831	0.010000
9.131522	16.035623	0.010000
9.234528	16.037663	0.010000
9.336534	16.039895	0.010000
9.438540	16.041301	0.010000
9.541546	16.044519	0.010000
9.644552	16.047893	0.010000
9.747558	16.047834	0.010000
9.849563	16.049805	0.010000
9.952569	16.051510	0.010000
10.054575	16.055086	0.010000
10.156581	16.056122	0.010000
10.258587	16.058900	0.010000
10.360592	16.062783	0.010000
10.462598	16.060846	0.010000
10.564604	16.064490	0.010000
10.666610	16.063064	0.010000
10.768616	16.064906	0.010000
10.870622	16.067291	0.010000
10.972628	16.065026	0.010000
11.074633	16.066920	0.010000
11.176639	16.069901	0.010000
11.278645	16.066842	0.010000
11.380651	16.068540	0.010000
11.482657	16.069875	0.010000
11.584662	16.069690	0.010000
11.686668	16.069095	0.010000
11.789674	16.070224	0.010000
11.892680	16.070925	0.010000
11.994686	16.069108	0.010000
12.096692	16.071619	0.010000
12.199697	16.074973	0.010000
12.302704	16.072734	0.010000
12.405710	16.073948	0.010000
12.507715	16.073314	0.010000
12.610721	16.071678	0.010000
12.712727	16.073709	0.010000
12.815733	16.077387	0.010000
12.917739	16.076682	0.010000
13.020745	16.076910	0.010000
13.122751	16.076373	0.010000
13.224756	16.078520	0.010000
13.327762	16.076583	0.010000
13.430768	16.078540	0.010000
13.533774	16.083375	0.010000
13.635780	16.082415	0.010000
13.738786	16.081194	0.010000
13.841792	16.080452	0.010000
13.944798	16.080630	0.010000
14.047803	16.082510	0.010000
14.150809	16.085225	0.010000
14.252815	16.080705	0.010000
14.355821	16.083943	0.010000
14.457827	16.083072	0.010000
14.559833	16.085066	0.010000
14.661839	16.084096	0.010000
14.764844	16.085698	0.010000
14.866850	16.085903	0.010000
14.968856	16.086804	0.010000
15.071862	16.086891	0.010000
Sample : Ni
Pre-Pulse  Slope = 4.982164E-3 +/- 3.903350E-4 Intercept = 1.633365E+1 +/- 9.489676E-4 Residue = 1.188564E-8
Heat Pulse  Slope = 2.137073E-2 +/- 4.742981E-4 Intercept = 1.624159E+1 +/- 3.576468E-3 Residue = 1.057820E-8
Post-Pulse  Slope = 5.376144E-3 +/- 5.470325E-4 Intercept = 1.641269E+1 +/- 6.856405E-3 Residue = 1.403355E-8
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020140E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	16.334933	0.010000
0.111006	16.335434	0.010000
0.214012	16.334783	0.010000
0.317018	16.334601	0.010000
0.420024	16.337094	0.010000
0.522030	16.336846	0.010000
0.625036	16.338379	0.010000
0.727042	16.337480	0.010000
0.830048	16.337441	0.010000
0.932054	16.338928	0.010000
1.035059	16.337962	0.010000
1.138065	16.339871	0.010000
1.240071	16.338670	0.010000
1.342077	16.340048	0.010000
1.444083	16.340337	0.010000
1.547089	16.342635	0.010000
1.649095	16.340590	0.010000
1.751100	16.340777	0.010000
1.854106	16.342460	0.010000
1.956112	16.341498	0.010000
2.059118	16.343617	0.010000
2.161124	16.345723	0.010000
2.264130	16.344944	0.010000
2.367136	16.345148	0.010000
2.470141	16.347828	0.010000
2.572147	16.345695	0.010000
2.675153	16.347216	0.010000
2.777159	16.348938	0.010000
2.879165	16.347412	0.010000
2.982171	16.348403	0.010000
3.084177	16.347924	0.010000
3.187182	16.349933	0.010000
3.290188	16.350992	0.010000
3.392194	16.352742	0.010000
3.495200	16.351701	0.010000
3.598206	16.350569	0.010000
3.700212	16.352077	0.010000
3.802217	16.350044	0.010000
3.905223	16.354166	0.010000
4.008229	16.352276	0.010000
4.110235	16.351291	0.010000
4.212241	16.352850	0.010000
4.315247	16.353621	0.010000
4.418253	16.354921	0.010000
4.520258	16.355365	0.010000
4.623264	16.356515	0.010000
4.725270	16.355895	0.010000
4.828276	16.354967	0.010000
4.930282	16.356902	0.010000
5.032288	16.358831	0.010000
5.134294	16.356899	0.010000
5.237299	16.358699	0.010000
5.340305	16.359660	0.010000
5.442311	16.358523	0.010000
5.544317	16.360908	0.010000
5.647323	16.365038	0.010000
5.750329	16.365471	0.010000
5.853335	16.369695	0.010000
5.955341	16.370123	0.010000
6.057346	16.372037	0.010000
6.159352	16.374249	0.010000
6.261358	16.374425	0.010000
6.364364	16.377068	0.010000
6.467370	16.381168	0.010000
6.570376	16.380892	0.010000
6.673382	16.383201	0.010000
6.776388	16.387492	0.010000
6.878394	16.389141	0.010000
6.981400	16.390993	0.010000
7.084405	16.392334	0.010000
7.186411	16.395378	0.010000
7.288417	16.396088	0.010000
7.390423	16.400548	0.010000
7.492429	16.401068	0.010000
7.594434	16.405310	0.010000
7.697440	16.405048	0.010000
7.800446	16.407365	0.010000
7.902452	16.409780	0.010000
8.004458	16.412022	0.010000
8.106464	16.413723	0.010000
8.208469	16.416800	0.010000
8.310475	16.420383	0.010000
8.412481	16.422270	0.010000
8.514487	16.421199	0.010000
8.616493	16.427628	0.010000
8.718499	16.428387	0.010000
8.820505	16.430822	0.010000
8.922511	16.432358	0.010000
9.024516	16.433834	0.010000
9.126522	16.438265	0.010000
9.229528	16.441800	0.010000
9.332534	16.441989	0.010000
9.435540	16.444110	0.010000
9.537546	16.447368	0.010000
9.640552	16.447455	0.010000
9.742558	16.451754	0.010000
9.844563	16.452942	0.010000
9.946569	16.453849	0.010000
10.049575	16.460114	0.010000
10.151581	16.460417	0.010000
10.254587	16.462824	0.010000
10.356592	16.465472	0.010000
10.459599	16.464543	0.010000
10.562604	16.468235	0.010000
10.664610	16.470059	0.010000
10.766616	16.468332	0.010000
10.868622	16.471456	0.010000
10.971628	16.470878	0.010000
11.074634	16.469426	0.010000
11.176639	16.472980	0.010000
11.278645	16.473922	0.010000
11.380651	16.472020	0.010000
11.482657	16.473928	0.010000
11.584663	16.475699	0.010000
11.686668	16.477621	0.010000
11.789674	16.475085	0.010000
11.891680	16.477460	0.010000
11.993686	16.478352	0.010000
12.094692	16.478103	0.010000
12.196698	16.478987	0.010000
12.299704	16.478544	0.010000
12.402709	16.479226	0.010000
12.504715	16.479535	0.010000
12.606721	16.480257	0.010000
12.708727	16.480862	0.010000
12.810733	16.482276	0.010000
12.912739	16.482973	0.010000
13.014744	16.485259	0.010000
13.116750	16.482964	0.010000
13.219756	16.483086	0.010000
13.321762	16.486155	0.010000
13.424768	16.484113	0.010000
13.526774	16.483846	0.010000
13.628779	16.484924	0.010000
13.731785	16.485263	0.010000
13.834791	16.488070	0.010000
13.936797	16.486537	0.010000
14.039803	16.487696	0.010000
14.142809	16.486454	0.010000
14.245815	16.486616	0.010000
14.348821	16.491362	0.010000
14.450827	16.490590	0.010000
14.552833	16.490996	0.010000
14.654838	16.490548	0.010000
14.756844	16.490797	0.010000
14.859850	16.489604	0.010000
14.962856	16.491927	0.010000
15.064862	16.491045	0.010000
Sample : Ni
Pre-Pulse  Slope = 4.401443E-3 +/- 4.395674E-4 Intercept = 1.667914E+1 +/- 1.091671E-3 Residue = 1.644952E-8
Heat Pulse  Slope = 6.811289E-2 +/- 7.849159E-4 Intercept = 1.632566E+1 +/- 5.906003E-3 Residue = 2.892971E-8
Post-Pulse  Slope = 7.740016E-3 +/- 7.072388E-4 Intercept = 1.696419E+1 +/- 8.851595E-3 Residue = 2.350321E-8
Sample Voltage = 7.660000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.871100E+0 Sample Current Uncertainty = 1.000000E-4
t(s)	T(K)	dT(K)
0.000000	16.679868	0.010000
0.111006	16.678137	0.010000
0.214012	16.678348	0.010000
0.316018	16.679956	0.010000
0.418024	16.683008	0.010000
0.520030	16.683675	0.010000
0.622036	16.682146	0.010000
0.724041	16.680075	0.010000
0.826047	16.681828	0.010000
0.928053	16.683679	0.010000
1.031059	16.684039	0.010000
1.134065	16.685886	0.010000
1.236071	16.686498	0.010000
1.338077	16.685165	0.010000
1.440082	16.684136	0.010000
1.542088	16.683748	0.010000
1.644094	16.687316	0.010000
1.746100	16.685052	0.010000
1.848106	16.687453	0.010000
1.950111	16.686753	0.010000
2.052117	16.687928	0.010000
2.154123	16.687800	0.010000
2.257129	16.691824	0.010000
2.360135	16.688771	0.010000
2.463141	16.688280	0.010000
2.565147	16.690040	0.010000
2.668153	16.690024	0.010000
2.770158	16.690400	0.010000
2.872164	16.692479	0.010000
2.974170	16.693542	0.010000
3.076176	16.692039	0.010000
3.178182	16.693574	0.010000
3.280188	16.694608	0.010000
3.383193	16.696264	0.010000
3.486199	16.694261	0.010000
3.589205	16.696210	0.010000
3.692211	16.695890	0.010000
3.794217	16.695311	0.010000
3.896223	16.696063	0.010000
3.999228	16.694956	0.010000
4.102234	16.696976	0.010000
4.204240	16.697862	0.010000
4.306246	16.698159	0.010000
4.408252	16.698528	0.010000
4.511258	16.697778	0.010000
4.613264	16.698293	0.010000
4.716269	16.700277	0.010000
4.818275	16.699972	0.010000
4.921281	16.701272	0.010000
5.023287	16.700184	0.010000
5.125293	16.698564	0.010000
5.228299	16.703041	0.010000
5.330305	16.701296	0.010000
5.432311	16.702019	0.010000
5.534317	16.709325	0.010000
5.636322	16.712324	0.010000
5.738328	16.719203	0.010000
5.840334	16.724174	0.010000
5.942340	16.732319	0.010000
6.044346	16.737882	0.010000
6.146351	16.746094	0.010000
6.248357	16.751382	0.010000
6.350363	16.758549	0.010000
6.452369	16.765440	0.010000
6.554375	16.773205	0.010000
6.657381	16.779665	0.010000
6.760386	16.785090	0.010000
6.862392	16.791853	0.010000
6.964398	16.800726	0.010000
7.066404	16.807823	0.010000
7.168410	16.815355	0.010000
7.270416	16.815588	0.010000
7.372422	16.824007	0.010000
7.474428	16.835643	0.010000
7.577434	16.842125	0.010000
7.680439	16.845824	0.010000
7.782445	16.855045	0.010000
7.884451	16.862366	0.010000
7.987457	16.869756	0.010000
8.090463	16.877985	0.010000
8.192469	16.886736	0.010000
8.294475	16.890327	0.010000
8.396480	16.898552	0.010000
8.498486	16.906896	0.010000
8.600492	16.912050	0.010000
8.702497	16.918026	0.010000
8.804503	16.925531	0.010000
8.906509	16.930937	0.010000
9.008515	16.942747	0.010000
9.111521	16.947635	0.010000
9.214527	16.952223	0.010000
9.316533	16.961883	0.010000
9.418539	16.969600	0.010000
9.520545	16.974211	0.010000
9.622550	16.986034	0.010000
9.724556	16.988246	0.010000
9.826562	16.996560	0.010000
9.928568	17.005176	0.010000
10.031574	17.010682	0.010000
10.134580	17.018251	0.010000
10.236586	17.025228	0.010000
10.338591	17.031497	0.010000
10.440597	17.037266	0.010000
10.542603	17.040482	0.010000
10.645609	17.042249	0.010000
10.748615	17.043828	0.010000
10.850621	17.048406	0.010000
10.952626	17.048011	0.010000
11.054632	17.048188	0.010000
11.156638	17.049300	0.010000
11.258644	17.050462	0.010000
11.360650	17.049363	0.010000
11.462656	17.053526	0.010000
11.564662	17.053464	0.010000
11.666667	17.054838	0.010000
11.768673	17.056689	0.010000
11.871679	17.055308	0.010000
11.974685	17.058240	0.010000
12.077691	17.059271	0.010000
12.180696	17.058615	0.010000
12.282702	17.061343	0.010000
12.384708	17.059996	0.010000
12.487714	17.061442	0.010000
12.589720	17.060614	0.010000
12.691726	17.062720	0.010000
12.793732	17.063607	0.010000
12.896738	17.066424	0.010000
12.998744	17.064752	0.010000
13.100749	17.069588	0.010000
13.202755	17.067611	0.010000
13.304761	17.066024	0.010000
13.406767	17.069109	0.010000
13.508772	17.067903	0.010000
13.610778	17.067353	0.010000
13.713784	17.067376	0.010000
13.815790	17.069827	0.010000
13.917796	17.071327	0.010000
14.020802	17.069794	0.010000
14.122808	17.069369	0.010000
14.224813	17.074997	0.010000
14.326819	17.075283	0.010000
14.429825	17.075218	0.010000
14.531831	17.073001	0.010000
14.634837	17.072919	0.010000
14.736843	17.071927	0.010000
14.839849	17.075025	0.010000
14.941854	17.077699	0.010000
15.044860	17.075287	0.010000
Sample : Ni
Pre-Pulse  Slope = 3.884032E-3 +/- 3.639410E-4 Intercept = 1.721412E+1 +/- 8.844624E-4 Residue = 1.032650E-8
Heat Pulse  Slope = 6.433973E-2 +/- 5.375094E-4 Intercept = 1.688521E+1 +/- 4.050435E-3 Residue = 1.364746E-8
Post-Pulse  Slope = 7.026435E-3 +/- 6.633433E-4 Intercept = 1.748465E+1 +/- 8.317395E-3 Residue = 2.068400E-8
Sample Voltage = 7.570000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.878000E+0 Sample Current Uncertainty = 1.000000E-3
t(s)	T(K)	dT(K)
0.000000	17.213766	0.010000
0.110006	17.215589	0.010000
0.212012	17.212429	0.010000
0.314018	17.216635	0.010000
0.417024	17.217868	0.010000
0.520030	17.215846	0.010000
0.623035	17.216495	0.010000
0.726041	17.217638	0.010000
0.829047	17.217255	0.010000
0.932053	17.218206	0.010000
1.034059	17.217536	0.010000
1.136065	17.216716	0.010000
1.239071	17.217697	0.010000
1.341076	17.220242	0.010000
1.443082	17.219454	0.010000
1.546088	17.221781	0.010000
1.649094	17.221461	0.010000
1.751100	17.221438	0.010000
1.854106	17.222500	0.010000
1.957112	17.222063	0.010000
2.060118	17.222905	0.010000
2.162124	17.221328	0.010000
2.264129	17.224188	0.010000
2.366135	17.223228	0.010000
2.469141	17.223726	0.010000
2.572147	17.223663	0.010000
2.675153	17.224676	0.010000
2.777159	17.225676	0.010000
2.879165	17.222756	0.010000
2.982171	17.224732	0.010000
3.084176	17.224454	0.010000
3.186182	17.224563	0.010000
3.288188	17.226176	0.010000
3.391194	17.227798	0.010000
3.493200	17.228326	0.010000
3.595205	17.228492	0.010000
3.697211	17.228713	0.010000
3.799217	17.230386	0.010000
3.902223	17.230172	0.010000
4.004229	17.230287	0.010000
4.107235	17.231133	0.010000
4.209240	17.228369	0.010000
4.311246	17.231037	0.010000
4.414252	17.232316	0.010000
4.516258	17.231076	0.010000
4.618264	17.232492	0.010000
4.720270	17.230876	0.010000
4.822276	17.232580	0.010000
4.924282	17.233042	0.010000
5.026288	17.233728	0.010000
5.129293	17.234293	0.010000
5.232299	17.234800	0.010000
5.334305	17.235770	0.010000
5.436311	17.239722	0.010000
5.538317	17.246478	0.010000
5.640323	17.252212	0.010000
5.742328	17.257954	0.010000
5.845334	17.261582	0.010000
5.948340	17.270537	0.010000
6.050346	17.273961	0.010000
6.152352	17.281886	0.010000
6.255358	17.287666	0.010000
6.358364	17.294137	0.010000
6.460370	17.302429	0.010000
6.562375	17.307916	0.010000
6.665381	17.314675	0.010000
6.768387	17.319101	0.010000
6.871393	17.325809	0.010000
6.974399	17.331848	0.010000
7.077404	17.341401	0.010000
7.180410	17.349258	0.010000
7.282416	17.353517	0.010000
7.384422	17.358316	0.010000
7.486428	17.367986	0.010000
7.588434	17.374042	0.010000
7.691440	17.379253	0.010000
7.794446	17.385093	0.010000
7.896451	17.395140	0.010000
7.999457	17.400852	0.010000
8.101463	17.406759	0.010000
8.204469	17.412586	0.010000
8.307475	17.420971	0.010000
8.409481	17.424624	0.010000
8.511487	17.432326	0.010000
8.614492	17.440507	0.010000
8.717498	17.446812	0.010000
8.820504	17.451498	0.010000
8.922510	17.459548	0.010000
9.024516	17.466473	0.010000
9.127522	17.472179	0.010000
9.229528	17.480543	0.010000
9.331533	17.487345	0.010000
9.433539	17.493407	0.010000
9.536545	17.498780	0.010000
9.638551	17.506522	0.010000
9.741557	17.511798	0.010000
9.844563	17.517431	0.010000
9.946569	17.525618	0.010000
10.048574	17.530536	0.010000
10.151580	17.539943	0.010000
10.254586	17.544865	0.010000
10.357592	17.552316	0.010000
10.460598	17.553492	0.010000
10.562604	17.554872	0.010000
10.666610	17.557456	0.010000
10.769616	17.558600	0.010000
10.871622	17.561028	0.010000
10.974627	17.562890	0.010000
11.077633	17.561327	0.010000
11.179639	17.562657	0.010000
11.282645	17.563880	0.010000
11.384651	17.565106	0.010000
11.486657	17.564038	0.010000
11.588663	17.565408	0.010000
11.690669	17.567399	0.010000
11.792675	17.565909	0.010000
11.894680	17.566848	0.010000
11.996686	17.572104	0.010000
12.098692	17.570989	0.010000
12.201698	17.570481	0.010000
12.304704	17.573321	0.010000
12.406710	17.571542	0.010000
12.508715	17.571452	0.010000
12.610721	17.571912	0.010000
12.713727	17.576644	0.010000
12.815733	17.574416	0.010000
12.918739	17.576310	0.010000
13.020745	17.573687	0.010000
13.122750	17.578906	0.010000
13.225756	17.578922	0.010000
13.327762	17.578789	0.010000
13.430768	17.578997	0.010000
13.532774	17.580415	0.010000
13.634779	17.581203	0.010000
13.737786	17.581071	0.010000
13.840792	17.579892	0.010000
13.942797	17.580153	0.010000
14.044803	17.582988	0.010000
14.147809	17.583007	0.010000
14.249815	17.582222	0.010000
14.352821	17.582687	0.010000
14.455827	17.583293	0.010000
14.557833	17.583715	0.010000
14.660839	17.583739	0.010000
14.762844	17.584221	0.010000
14.865850	17.583791	0.010000
14.968856	17.584007	0.010000
15.070862	17.588292	0.010000
Sample : Ni
Pre-Pulse  Slope = 3.692026E-3 +/- 4.257175E-4 Intercept = 1.771872E+1 +/- 1.034650E-3 Residue = 1.412591E-8
Heat Pulse  Slope = 6.040322E-2 +/- 9.357852E-4 Intercept = 1.740700E+1 +/- 7.054250E-3 Residue = 4.129391E-8
Post-Pulse  Slope = 6.414390E-3 +/- 7.246488E-4 Intercept = 1.797997E+1 +/- 9.085569E-3 Residue = 2.472714E-8
Sample Voltage = 7.570000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.871850E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	17.718132	0.010000
0.111006	17.720234	0.010000
0.214012	17.720457	0.010000
0.317018	17.720646	0.010000
0.419024	17.719371	0.010000
0.521030	17.720000	0.010000
0.623035	17.722807	0.010000
0.725041	17.722308	0.010000
0.828047	17.723360	0.010000
0.931053	17.718312	0.010000
1.034059	17.722150	0.010000
1.137065	17.722843	0.010000
1.240071	17.722033	0.010000
1.343077	17.725159	0.010000
1.446083	17.726094	0.010000
1.548089	17.724267	0.010000
1.651094	17.725263	0.010000
1.753100	17.725512	0.010000
1.855106	17.726177	0.010000
1.957112	17.725153	0.010000
2.060118	17.723940	0.010000
2.162124	17.725699	0.010000
2.264130	17.726928	0.010000
2.366135	17.727928	0.010000
2.468141	17.727400	0.010000
2.570147	17.728597	0.010000
2.673153	17.728723	0.010000
2.775159	17.728332	0.010000
2.878165	17.729266	0.010000
2.981171	17.729972	0.010000
3.083176	17.731566	0.010000
3.186182	17.730631	0.010000
3.288188	17.728953	0.010000
3.390194	17.730942	0.010000
3.493200	17.732479	0.010000
3.596206	17.733510	0.010000
3.699212	17.732482	0.010000
3.801218	17.732428	0.010000
3.903224	17.732865	0.010000
4.005229	17.734809	0.010000
4.108235	17.735386	0.010000
4.211241	17.737315	0.010000
4.314247	17.734827	0.010000
4.416253	17.732861	0.010000
4.519258	17.735684	0.010000
4.622264	17.735263	0.010000
4.724270	17.734195	0.010000
4.827276	17.736421	0.010000
4.929282	17.738254	0.010000
5.031288	17.740527	0.010000
5.134294	17.737131	0.010000
5.237299	17.738044	0.010000
5.339305	17.740006	0.010000
5.442311	17.742233	0.010000
5.545317	17.742742	0.010000
5.647323	17.752177	0.010000
5.749329	17.752427	0.010000
5.852335	17.764053	0.010000
5.955341	17.768986	0.010000
6.057346	17.773120	0.010000
6.159352	17.782614	0.010000
6.261358	17.787314	0.010000
6.363364	17.789334	0.010000
6.464370	17.798757	0.010000
6.567376	17.802677	0.010000
6.669382	17.808218	0.010000
6.771388	17.813125	0.010000
6.874393	17.822186	0.010000
6.976399	17.834061	0.010000
7.078405	17.831641	0.010000
7.180411	17.838930	0.010000
7.282416	17.845368	0.010000
7.385422	17.853899	0.010000
7.487428	17.859302	0.010000
7.590434	17.863008	0.010000
7.692440	17.873495	0.010000
7.795446	17.874901	0.010000
7.897452	17.884031	0.010000
8.000458	17.889299	0.010000
8.103464	17.895035	0.010000
8.206470	17.904087	0.010000
8.310475	17.910945	0.010000
8.412481	17.917542	0.010000
8.515487	17.921564	0.010000
8.618493	17.926636	0.010000
8.720499	17.934069	0.010000
8.823505	17.941741	0.010000
8.926511	17.945272	0.010000
9.028516	17.952751	0.010000
9.130522	17.958853	0.010000
9.233528	17.964680	0.010000
9.336534	17.971107	0.010000
9.439540	17.981840	0.010000
9.541546	17.987149	0.010000
9.643552	17.991556	0.010000
9.746558	17.995552	0.010000
9.848563	18.002107	0.010000
9.950569	18.012260	0.010000
10.052575	18.016623	0.010000
10.154581	18.021851	0.010000
10.256587	18.027568	0.010000
10.359592	18.036196	0.010000
10.461598	18.043560	0.010000
10.563604	18.041514	0.010000
10.665610	18.045471	0.010000
10.768616	18.048147	0.010000
10.870622	18.044413	0.010000
10.972628	18.048311	0.010000
11.074634	18.050132	0.010000
11.177639	18.048691	0.010000
11.279645	18.050051	0.010000
11.381651	18.052170	0.010000
11.483657	18.056221	0.010000
11.585663	18.055235	0.010000
11.687668	18.056275	0.010000
11.790674	18.053239	0.010000
11.893681	18.058919	0.010000
11.996686	18.055780	0.010000
12.099692	18.058421	0.010000
12.201698	18.059264	0.010000
12.304704	18.061767	0.010000
12.406710	18.060121	0.010000
12.509716	18.059394	0.010000
12.612721	18.063214	0.010000
12.714727	18.062602	0.010000
12.816733	18.060795	0.010000
12.918739	18.061681	0.010000
13.020745	18.062246	0.010000
13.122751	18.066145	0.010000
13.224756	18.064353	0.010000
13.327762	18.065398	0.010000
13.430768	18.065117	0.010000
13.532774	18.066156	0.010000
13.634780	18.068854	0.010000
13.736786	18.067962	0.010000
13.838791	18.067604	0.010000
13.941797	18.068139	0.010000
14.043803	18.068802	0.010000
14.145809	18.068800	0.010000
14.247815	18.068550	0.010000
14.350821	18.070885	0.010000
14.453827	18.072169	0.010000
14.556833	18.068629	0.010000
14.658838	18.073505	0.010000
14.760844	18.070836	0.010000
14.863850	18.070902	0.010000
14.965856	18.073668	0.010000
15.067862	18.071924	0.010000
Sample : Ni
Pre-Pulse  Slope = 3.112732E-3 +/- 6.629903E-4 Intercept = 1.821594E+1 +/- 1.611094E-3 Residue = 3.417558E-8
Heat Pulse  Slope = 5.692986E-2 +/- 9.052864E-4 Intercept = 1.792167E+1 +/- 6.823573E-3 Residue = 3.843640E-8
Post-Pulse  Slope = 6.418751E-3 +/- 9.537912E-4 Intercept = 1.845366E+1 +/- 1.195300E-2 Residue = 4.295637E-8
Sample Voltage = 7.570000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.879100E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.001000	18.214524	0.010000
0.112006	18.215277	0.010000
0.215012	18.220180	0.010000
0.317018	18.215973	0.010000
0.420024	18.215763	0.010000
0.522030	18.218755	0.010000
0.625036	18.219627	0.010000
0.728042	18.215212	0.010000
0.831048	18.217404	0.010000
0.934053	18.219061	0.010000
1.036059	18.216894	0.010000
1.139065	18.221740	0.010000
1.242071	18.220725	0.010000
1.344077	18.221407	0.010000
1.446083	18.222895	0.010000
1.548089	18.218918	0.010000
1.651094	18.222459	0.010000
1.753100	18.221911	0.010000
1.855106	18.221986	0.010000
1.957112	18.220774	0.010000
2.060118	18.221785	0.010000
2.162124	18.222155	0.010000
2.264130	18.220355	0.010000
2.366135	18.226702	0.010000
2.468141	18.221498	0.010000
2.571147	18.224003	0.010000
2.673153	18.224994	0.010000
2.775159	18.224061	0.010000
2.877164	18.221508	0.010000
2.980170	18.224488	0.010000
3.083176	18.227200	0.010000
3.186182	18.228923	0.010000
3.288188	18.222241	0.010000
3.390194	18.226577	0.010000
3.492199	18.225216	0.010000
3.594205	18.227491	0.010000
3.696211	18.228807	0.010000
3.798217	18.227642	0.010000
3.901223	18.230719	0.010000
4.004229	18.226882	0.010000
4.107235	18.231831	0.010000
4.210241	18.228592	0.010000
4.313247	18.230102	0.010000
4.415253	18.228880	0.010000
4.517258	18.231307	0.010000
4.619264	18.233246	0.010000
4.722270	18.232544	0.010000
4.824276	18.228733	0.010000
4.926281	18.232548	0.010000
5.028287	18.230919	0.010000
5.131293	18.230459	0.010000
5.234299	18.230563	0.010000
5.336305	18.234241	0.010000
5.439311	18.236417	0.010000
5.541317	18.243025	0.010000
5.644323	18.243829	0.010000
5.747329	18.248959	0.010000
5.849334	18.256205	0.010000
5.952340	18.263070	0.010000
6.055346	18.269971	0.010000
6.158352	18.273793	0.010000
6.261358	18.277912	0.010000
6.364364	18.283146	0.010000
6.467370	18.290591	0.010000
6.569376	18.296877	0.010000
6.671381	18.302590	0.010000
6.773387	18.304792	0.010000
6.876393	18.312938	0.010000
6.979399	18.316421	0.010000
7.081405	18.323294	0.010000
7.183411	18.327308	0.010000
7.285417	18.337909	0.010000
7.387423	18.339588	0.010000
7.489428	18.349672	0.010000
7.591434	18.355650	0.010000
7.693440	18.358864	0.010000
7.795446	18.362673	0.010000
7.897452	18.374074	0.010000
7.999457	18.379123	0.010000
8.101463	18.382128	0.010000
8.203469	18.388753	0.010000
8.305475	18.393215	0.010000
8.407481	18.397326	0.010000
8.510487	18.404640	0.010000
8.613492	18.411390	0.010000
8.715498	18.419205	0.010000
8.817504	18.425634	0.010000
8.919510	18.432762	0.010000
9.021516	18.437329	0.010000
9.123522	18.444025	0.010000
9.225528	18.451210	0.010000
9.327533	18.453798	0.010000
9.429539	18.459645	0.010000
9.532545	18.464197	0.010000
9.634551	18.472550	0.010000
9.736557	18.477205	0.010000
9.838562	18.485388	0.010000
9.940568	18.491673	0.010000
10.043574	18.494915	0.010000
10.145580	18.500212	0.010000
10.247586	18.506478	0.010000
10.349592	18.513153	0.010000
10.452598	18.515347	0.010000
10.555604	18.517743	0.010000
10.658609	18.519686	0.010000
10.760615	18.520761	0.010000
10.863621	18.521070	0.010000
10.965627	18.523445	0.010000
11.067633	18.522835	0.010000
11.169639	18.523968	0.010000
11.271645	18.526109	0.010000
11.374650	18.526917	0.010000
11.477656	18.529850	0.010000
11.579662	18.529420	0.010000
11.681668	18.530430	0.010000
11.784674	18.526613	0.010000
