Sample : Ni
Pre-Pulse  Slope = 8.407258E-3 +/- 2.093157E-4 Intercept = 5.853712E+0 +/- 5.079229E-4 Residue = 3.413946E-9
Heat Pulse  Slope = 8.303624E-2 +/- 8.990373E-4 Intercept = 5.438751E+0 +/- 6.775275E-3 Residue = 3.804583E-8
Post-Pulse  Slope = 5.835659E-3 +/- 1.530698E-3 Intercept = 6.248523E+0 +/- 1.918430E-2 Residue = 1.102090E-7
Sample Voltage = 4.000000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020110E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
11.368650	13.226126	0.010000
11.470656	13.216892	0.010000
11.573662	13.214853	0.010000
11.675668	13.215667	0.010000
11.777674	13.214791	0.010000
11.880680	13.215183	0.010000
11.982686	13.214567	0.010000
12.084692	13.218291	0.010000
12.186697	13.214308	0.010000
12.288703	13.218497	0.010000
12.390709	13.217956	0.010000
12.493715	13.219237	0.010000
12.595721	13.228223	0.010000
12.697726	13.222596	0.010000
12.799732	13.235728	0.010000
12.901738	13.220112	0.010000
13.004744	13.223527	0.010000
13.106750	13.223248	0.010000
13.209756	13.233148	0.010000
13.312762	13.236393	0.010000
13.414767	13.235110	0.010000
13.517773	13.237573	0.010000
13.620780	13.269032	0.010000
13.722785	13.279250	0.010000
13.825791	13.239581	0.010000
13.928797	13.226579	0.010000
14.030803	13.224237	0.010000
14.133809	13.227023	0.010000
14.235815	13.225352	0.010000
14.337820	13.229089	0.010000
14.439826	13.227450	0.010000
14.541832	13.230033	0.010000
14.644838	13.230761	0.010000
14.747844	13.231136	0.010000
14.850850	13.229230	0.010000
14.952856	13.231302	0.010000
15.054861	13.255468	0.010000
Sample : Nb
Pre-Pulse  Slope = 4.276217E-3 +/- 9.470124E-4 Intercept = 1.340958E+1 +/- 2.299973E-3 Residue = 6.992207E-8
Heat Pulse  Slope = 8.986493E-2 +/- 4.335952E-3 Intercept = 1.296760E+1 +/- 3.267937E-2 Residue = 8.844858E-7
Post-Pulse  Slope = 4.112747E-2 +/- 8.588938E-3 Intercept = 1.339747E+1 +/- 1.077209E-1 Residue = 3.485883E-6
Sample Voltage = 8.060000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.870820E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	13.404731	0.010000
0.111006	13.406612	0.010000
0.214012	13.409894	0.010000
0.316018	13.410794	0.010000
0.418024	13.410860	0.010000
0.521030	13.409579	0.010000
0.623035	13.415287	0.010000
0.725041	13.421604	0.010000
0.828047	13.411300	0.010000
0.930053	13.410238	0.010000
1.032059	13.409660	0.010000
1.134065	13.411323	0.010000
1.236071	13.414425	0.010000
1.339077	13.415610	0.010000
1.441082	13.416756	0.010000
1.543088	13.418806	0.010000
1.646094	13.414657	0.010000
1.749100	13.416632	0.010000
1.852106	13.414940	0.010000
1.954112	13.418475	0.010000
2.056118	13.416337	0.010000
2.159123	13.419584	0.010000
2.262129	13.420262	0.010000
2.365135	13.421755	0.010000
2.467141	13.420750	0.010000
2.570147	13.419323	0.010000
2.673153	13.419584	0.010000
2.776159	13.425831	0.010000
2.878165	13.425777	0.010000
2.980170	13.424307	0.010000
3.083176	13.421951	0.010000
3.185182	13.419418	0.010000
3.287188	13.424605	0.010000
3.389194	13.425066	0.010000
3.491199	13.421994	0.010000
3.594205	13.423063	0.010000
3.696211	13.424344	0.010000
3.798217	13.427191	0.010000
3.900223	13.426543	0.010000
4.002229	13.424624	0.010000
4.105235	13.428053	0.010000
4.208241	13.427248	0.010000
4.311246	13.428561	0.010000
4.413252	13.429844	0.010000
4.516258	13.428916	0.010000
4.618264	13.428804	0.010000
4.721270	13.430239	0.010000
4.824276	13.428414	0.010000
4.927282	13.437410	0.010000
5.029288	13.437813	0.010000
5.132294	13.431578	0.010000
5.234299	13.443320	0.010000
5.336305	13.451628	0.010000
5.438311	13.456937	0.010000
5.541317	13.467488	0.010000
5.644323	13.477114	0.010000
5.747329	13.487108	0.010000
5.850335	13.496203	0.010000
5.952341	13.505056	0.010000
6.055346	13.512854	0.010000
6.158352	13.522641	0.010000
6.260358	13.533739	0.010000
6.362364	13.539330	0.010000
6.464370	13.548869	0.010000
6.566376	13.555708	0.010000
6.668381	13.567765	0.010000
6.770387	13.572621	0.010000
6.873393	13.584168	0.010000
6.975399	13.593738	0.010000
7.078405	13.600241	0.010000
7.181411	13.611489	0.010000
7.284417	13.620540	0.010000
7.386423	13.627107	0.010000
7.488428	13.636849	0.010000
7.590434	13.644049	0.010000
7.692440	13.656469	0.010000
7.794446	13.675444	0.010000
7.896451	13.703713	0.010000
7.998457	13.684717	0.010000
8.101463	13.692782	0.010000
8.204469	13.699026	0.010000
8.306475	13.710421	0.010000
8.408481	13.717698	0.010000
8.510487	13.729011	0.010000
8.613492	13.778637	0.010000
8.717499	13.742721	0.010000
8.820505	13.752421	0.010000
8.923511	13.760115	0.010000
9.026516	13.765901	0.010000
9.128522	13.775887	0.010000
9.230528	13.786313	0.010000
9.332534	13.794625	0.010000
9.435540	13.801959	0.010000
9.537546	13.811744	0.010000
9.640552	13.820420	0.010000
9.743557	13.831800	0.010000
9.845563	13.849713	0.010000
9.947569	13.924456	0.010000
10.049575	13.921135	0.010000
10.152581	13.862809	0.010000
10.255587	13.880046	0.010000
10.357593	13.884428	0.010000
10.459598	13.886637	0.010000
10.562604	13.867937	0.010000
10.665610	13.867195	0.010000
10.767616	13.867929	0.010000
10.870622	13.868657	0.010000
10.973628	13.902000	0.010000
11.075634	13.872704	0.010000
11.177639	13.873337	0.010000
11.280645	13.873420	0.010000
11.383651	13.869172	0.010000
11.486657	13.868750	0.010000
11.589663	13.871946	0.010000
11.691669	13.869411	0.010000
11.793674	13.870899	0.010000
11.896680	13.874225	0.010000
11.999686	13.873917	0.010000
12.102692	13.874005	0.010000
12.204698	13.874399	0.010000
12.306704	13.875735	0.010000
12.409710	13.872737	0.010000
12.512716	13.912636	0.010000
12.615722	13.928664	0.010000
12.718728	13.957133	0.010000
12.820733	13.945886	0.010000
12.923739	13.961274	0.010000
13.025745	13.950481	0.010000
13.128751	13.964941	0.010000
13.230757	13.959286	0.010000
13.332763	13.944183	0.010000
13.435769	13.939904	0.010000
13.538774	13.926815	0.010000
13.640780	13.967155	0.010000
13.742786	13.947580	0.010000
13.844792	13.963083	0.010000
13.947798	13.966384	0.010000
14.050804	13.962829	0.010000
14.153810	13.957287	0.010000
14.256815	13.956105	0.010000
14.359821	13.972554	0.010000
14.461827	13.950691	0.010000
14.564833	13.958059	0.010000
14.666839	13.956720	0.010000
14.768845	13.959561	0.010000
14.870851	13.949565	0.010000
14.972857	13.956840	0.010000
15.074862	13.958555	0.010000
Sample : Nb
Pre-Pulse  Slope = 6.670229E-3 +/- 9.540412E-4 Intercept = 1.401514E+1 +/- 2.318917E-3 Residue = 7.111308E-8
Heat Pulse  Slope = 7.797143E-2 +/- 1.210945E-3 Intercept = 1.362941E+1 +/- 9.127039E-3 Residue = 6.910111E-8
Post-Pulse  Slope = 4.074839E-3 +/- 7.665848E-4 Intercept = 1.438975E+1 +/- 9.623840E-3 Residue = 2.764821E-8
Sample Voltage = 8.060000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872020E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	14.020419	0.010000
0.110006	14.019059	0.010000
0.212012	14.021907	0.010000
0.315018	14.019152	0.010000
0.418024	14.017434	0.010000
0.520030	14.021162	0.010000
0.623036	14.022504	0.010000
0.725041	14.021814	0.010000
0.828047	14.023448	0.010000
0.930053	14.023223	0.010000
1.032059	14.022119	0.010000
1.134065	14.025329	0.010000
1.237071	14.023740	0.010000
1.340077	14.024023	0.010000
1.442082	14.021289	0.010000
1.545088	14.024019	0.010000
1.648094	14.026641	0.010000
1.751100	14.024208	0.010000
1.854106	14.026475	0.010000
1.956112	14.027769	0.010000
2.058118	14.025246	0.010000
2.161124	14.026208	0.010000
2.264130	14.028098	0.010000
2.367136	14.025628	0.010000
2.469141	14.028326	0.010000
2.571147	14.030790	0.010000
2.674153	14.031308	0.010000
2.777159	14.037550	0.010000
2.880165	14.034403	0.010000
2.982171	14.034527	0.010000
3.085176	14.030967	0.010000
3.187182	14.036369	0.010000
3.290188	14.039070	0.010000
3.393194	14.042247	0.010000
3.495200	14.036589	0.010000
3.597206	14.041399	0.010000
3.699212	14.045289	0.010000
3.801218	14.043216	0.010000
3.904223	14.041592	0.010000
4.006229	14.056896	0.010000
4.108235	14.069680	0.010000
4.210241	14.067968	0.010000
4.313247	14.070172	0.010000
4.415253	14.056205	0.010000
4.518259	14.061013	0.010000
4.620265	14.068732	0.010000
4.722270	14.065871	0.010000
4.824276	14.071607	0.010000
4.926282	14.065562	0.010000
5.028288	14.044027	0.010000
5.132294	14.044438	0.010000
5.235300	14.043051	0.010000
5.337306	14.047044	0.010000
5.440311	14.056221	0.010000
5.542317	14.059820	0.010000
5.644323	14.065209	0.010000
5.746329	14.076321	0.010000
5.849335	14.082964	0.010000
5.952341	14.090320	0.010000
6.055346	14.098605	0.010000
6.157352	14.109151	0.010000
6.260358	14.123500	0.010000
6.362364	14.123501	0.010000
6.464370	14.134217	0.010000
6.566376	14.139329	0.010000
6.668382	14.148362	0.010000
6.770387	14.154937	0.010000
6.873393	14.165386	0.010000
6.975399	14.181132	0.010000
7.077405	14.183909	0.010000
7.179411	14.190285	0.010000
7.282417	14.192696	0.010000
7.384422	14.204613	0.010000
7.486428	14.211292	0.010000
7.589434	14.220095	0.010000
7.692440	14.228202	0.010000
7.795446	14.238489	0.010000
7.897452	14.244583	0.010000
7.999458	14.254545	0.010000
8.102464	14.261158	0.010000
8.205469	14.265605	0.010000
8.308475	14.279317	0.010000
8.411481	14.283602	0.010000
8.513487	14.293438	0.010000
8.616493	14.301473	0.010000
8.718499	14.312578	0.010000
8.820505	14.314508	0.010000
8.923511	14.326583	0.010000
9.026516	14.330388	0.010000
9.129522	14.339471	0.010000
9.232528	14.345590	0.010000
9.352535	14.353789	0.010000
9.456541	14.365027	0.010000
9.559547	14.372243	0.010000
9.662553	14.380491	0.010000
9.764559	14.388396	0.010000
9.866564	14.396780	0.010000
9.968570	14.403308	0.010000
10.070576	14.411260	0.010000
10.172582	14.422663	0.010000
10.274588	14.424347	0.010000
10.377594	14.430165	0.010000
10.479599	14.430156	0.010000
10.582605	14.428826	0.010000
10.684611	14.429413	0.010000
10.786617	14.432756	0.010000
10.888623	14.432377	0.010000
10.990629	14.435155	0.010000
11.092635	14.432284	0.010000
11.194640	14.437041	0.010000
11.296646	14.436503	0.010000
11.398652	14.436409	0.010000
11.500658	14.435640	0.010000
11.602664	14.437785	0.010000
11.705669	14.436099	0.010000
11.807675	14.436234	0.010000
11.910681	14.439732	0.010000
12.012687	14.440115	0.010000
12.116693	14.438338	0.010000
12.218699	14.442214	0.010000
12.320705	14.441755	0.010000
12.422710	14.439809	0.010000
12.524716	14.441010	0.010000
12.626722	14.439173	0.010000
12.728728	14.440191	0.010000
12.831734	14.442246	0.010000
12.934740	14.440910	0.010000
13.036746	14.442171	0.010000
13.138752	14.445128	0.010000
13.240757	14.447213	0.010000
13.343763	14.443244	0.010000
13.446769	14.444578	0.010000
13.548775	14.441316	0.010000
13.650781	14.446463	0.010000
13.753787	14.447854	0.010000
13.855793	14.446664	0.010000
13.958798	14.444691	0.010000
14.060804	14.449578	0.010000
14.163810	14.447940	0.010000
14.266816	14.447351	0.010000
14.369822	14.448522	0.010000
14.471828	14.446562	0.010000
14.574834	14.450442	0.010000
14.676839	14.449739	0.010000
14.778845	14.451525	0.010000
14.880851	14.452655	0.010000
14.983857	14.451375	0.010000
15.085863	14.452244	0.010000
Sample : Nb
Pre-Pulse  Slope = 1.616287E-3 +/- 1.705399E-3 Intercept = 1.460919E+1 +/- 4.142433E-3 Residue = 2.265802E-7
Heat Pulse  Slope = 6.764056E-2 +/- 2.294382E-3 Intercept = 1.427555E+1 +/- 1.728397E-2 Residue = 2.481641E-7
Post-Pulse  Slope = 4.205849E-3 +/- 8.936544E-4 Intercept = 1.492928E+1 +/- 1.120260E-2 Residue = 3.759521E-8
Sample Voltage = 7.980000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872010E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	14.604474	0.010000
0.111007	14.604663	0.010000
0.214013	14.604195	0.010000
0.316018	14.605647	0.010000
0.419024	14.600170	0.010000
0.521030	14.604672	0.010000
0.623036	14.608900	0.010000
0.725042	14.606372	0.010000
0.827047	14.613198	0.010000
0.929053	14.629259	0.010000
1.032059	14.620250	0.010000
1.135065	14.608868	0.010000
1.238071	14.609128	0.010000
1.340077	14.610117	0.010000
1.443083	14.608079	0.010000
1.546089	14.609732	0.010000
1.649095	14.606344	0.010000
1.751101	14.607328	0.010000
1.853106	14.610276	0.010000
1.956112	14.608125	0.010000
2.059118	14.613002	0.010000
2.161124	14.613241	0.010000
2.264130	14.621886	0.010000
2.366136	14.610324	0.010000
2.469141	14.612514	0.010000
2.571147	14.611038	0.010000
2.673153	14.611565	0.010000
2.775159	14.609866	0.010000
2.877165	14.613651	0.010000
2.979171	14.611669	0.010000
3.081177	14.621465	0.010000
3.183182	14.613805	0.010000
3.286188	14.614984	0.010000
3.389194	14.615234	0.010000
3.492200	14.617849	0.010000
3.594206	14.615775	0.010000
3.696212	14.614706	0.010000
3.798217	14.616014	0.010000
3.900223	14.614787	0.010000
4.002229	14.617377	0.010000
4.104235	14.615533	0.010000
4.206241	14.616157	0.010000
4.308247	14.619202	0.010000
4.411252	14.620051	0.010000
4.514258	14.620335	0.010000
4.616264	14.622099	0.010000
4.718270	14.619958	0.010000
4.820276	14.618564	0.010000
4.922282	14.618556	0.010000
5.024288	14.619826	0.010000
5.127294	14.619972	0.010000
5.230299	14.620959	0.010000
5.332305	14.627548	0.010000
5.434311	14.636933	0.010000
5.536317	14.643082	0.010000
5.638323	14.650638	0.010000
5.740329	14.658400	0.010000
5.843334	14.663980	0.010000
5.946341	14.670643	0.010000
6.049346	14.679842	0.010000
6.152352	14.686090	0.010000
6.254358	14.691051	0.010000
6.357364	14.707645	0.010000
6.460370	14.704553	0.010000
6.562376	14.732072	0.010000
6.664382	14.725193	0.010000
6.766387	14.733969	0.010000
6.868393	14.744037	0.010000
6.970399	14.744525	0.010000
7.073405	14.757321	0.010000
7.176411	14.768591	0.010000
7.279417	14.771930	0.010000
7.382422	14.781232	0.010000
7.484428	14.780721	0.010000
7.587434	14.800558	0.010000
7.689440	14.791827	0.010000
7.792446	14.797852	0.010000
7.895452	14.808509	0.010000
7.997458	14.815545	0.010000
8.099463	14.819081	0.010000
8.201469	14.831070	0.010000
8.303475	14.836976	0.010000
8.405481	14.843733	0.010000
8.508487	14.847768	0.010000
8.610493	14.855844	0.010000
8.713499	14.862147	0.010000
8.816504	14.874542	0.010000
8.919510	14.877653	0.010000
9.021516	14.885255	0.010000
9.123522	14.891580	0.010000
9.225528	14.901915	0.010000
9.327534	14.906314	0.010000
9.430540	14.913195	0.010000
9.532546	14.923088	0.010000
9.635551	14.929729	0.010000
9.737557	14.933803	0.010000
9.840563	14.943392	0.010000
9.942569	14.947199	0.010000
10.045575	14.954737	0.010000
10.148581	14.961048	0.010000
10.251586	14.970933	0.010000
10.354592	14.969999	0.010000
10.457598	14.970933	0.010000
10.560604	14.969751	0.010000
10.662610	14.972585	0.010000
10.764616	14.972672	0.010000
10.867622	14.972226	0.010000
10.970628	14.972431	0.010000
11.073634	14.972979	0.010000
11.175640	14.973550	0.010000
11.277645	14.978529	0.010000
11.380651	14.976900	0.010000
11.482657	14.977204	0.010000
11.584663	14.976261	0.010000
11.686669	14.979447	0.010000
11.789675	14.976455	0.010000
11.891680	14.982816	0.010000
11.993686	14.983276	0.010000
12.095692	14.978306	0.010000
12.197698	14.981854	0.010000
12.300704	14.980928	0.010000
12.403710	14.982090	0.010000
12.505715	14.984865	0.010000
12.608721	14.981551	0.010000
12.711727	14.985708	0.010000
12.814733	14.982581	0.010000
12.916739	14.984292	0.010000
13.019745	14.983242	0.010000
13.121751	14.985621	0.010000
13.223757	14.986468	0.010000
13.325762	14.984798	0.010000
13.427768	14.982163	0.010000
13.530774	14.988175	0.010000
13.632780	14.984451	0.010000
13.734786	14.985042	0.010000
13.836792	14.987324	0.010000
13.939797	14.987731	0.010000
14.041803	14.986817	0.010000
14.144809	14.989628	0.010000
14.247815	14.988752	0.010000
14.350821	14.997745	0.010000
14.453827	14.990566	0.010000
14.556833	15.002897	0.010000
14.659839	15.019931	0.010000
14.761845	15.020200	0.010000
14.864851	15.014107	0.010000
14.966856	15.004000	0.010000
15.068862	14.993873	0.010000
Sample : Nb
Pre-Pulse  Slope = 3.786611E-3 +/- 5.601888E-4 Intercept = 1.509400E+1 +/- 1.358753E-3 Residue = 2.441269E-8
Heat Pulse  Slope = 5.670931E-2 +/- 6.055564E-3 Intercept = 1.483272E+1 +/- 4.560946E-2 Residue = 1.732181E-6
Post-Pulse  Slope = 3.317618E-3 +/- 6.502513E-4 Intercept = 1.540058E+1 +/- 8.149447E-3 Residue = 2.000328E-8
Sample Voltage = 7.980000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872020E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	15.094768	0.010000
0.110006	15.092959	0.010000
0.212012	15.095712	0.010000
0.314018	15.100003	0.010000
0.416024	15.092600	0.010000
0.518030	15.096994	0.010000
0.621036	15.094906	0.010000
0.724041	15.096525	0.010000
0.826047	15.096986	0.010000
0.928053	15.096631	0.010000
1.031059	15.098193	0.010000
1.133065	15.096152	0.010000
1.235071	15.097383	0.010000
1.337077	15.098273	0.010000
1.440083	15.100294	0.010000
1.542089	15.102405	0.010000
1.645094	15.101344	0.010000
1.748100	15.100012	0.010000
1.850106	15.104073	0.010000
1.953112	15.101313	0.010000
2.055118	15.099786	0.010000
2.157124	15.103416	0.010000
2.259130	15.104446	0.010000
2.361135	15.102709	0.010000
2.464141	15.102756	0.010000
2.566147	15.105215	0.010000
2.668153	15.106171	0.010000
2.770159	15.101563	0.010000
2.872164	15.105274	0.010000
2.974170	15.107029	0.010000
3.076176	15.104857	0.010000
3.179182	15.105586	0.010000
3.281188	15.106207	0.010000
3.384194	15.105184	0.010000
3.487200	15.105885	0.010000
3.590206	15.104464	0.010000
3.693212	15.107007	0.010000
3.796217	15.109575	0.010000
3.899223	15.111661	0.010000
4.001229	15.109019	0.010000
4.103235	15.107248	0.010000
4.206241	15.109548	0.010000
4.309247	15.108089	0.010000
4.412252	15.108427	0.010000
4.514258	15.112133	0.010000
4.616264	15.111719	0.010000
4.718270	15.108288	0.010000
4.821276	15.107608	0.010000
4.923282	15.112509	0.010000
5.026288	15.112274	0.010000
5.128294	15.111341	0.010000
5.230299	15.113166	0.010000
5.332305	15.111626	0.010000
5.434311	15.121008	0.010000
5.536317	15.121055	0.010000
5.638323	15.129625	0.010000
5.740328	15.149365	0.010000
5.842334	15.148575	0.010000
5.944340	15.170730	0.010000
6.047346	15.204701	0.010000
6.150352	15.224173	0.010000
6.252358	15.172172	0.010000
6.354363	15.178150	0.010000
6.456369	15.215312	0.010000
6.558375	15.191634	0.010000
6.661381	15.197269	0.010000
6.763387	15.204781	0.010000
6.866393	15.211005	0.010000
6.969399	15.215566	0.010000
7.071404	15.225382	0.010000
7.174410	15.231039	0.010000
7.277416	15.237157	0.010000
7.381423	15.243472	0.010000
7.484428	15.265027	0.010000
7.587434	15.258611	0.010000
7.689440	15.279277	0.010000
7.791446	15.273718	0.010000
7.893452	15.275521	0.010000
7.995458	15.283869	0.010000
8.098464	15.289249	0.010000
8.200469	15.316094	0.010000
8.303475	15.305896	0.010000
8.405481	15.309854	0.010000
8.507487	15.315007	0.010000
8.610493	15.325008	0.010000
8.713499	15.328103	0.010000
8.816504	15.337312	0.010000
8.918510	15.340554	0.010000
9.020516	15.348175	0.010000
9.122522	15.355288	0.010000
9.225528	15.361133	0.010000
9.328534	15.370043	0.010000
9.431540	15.373839	0.010000
9.533545	15.380410	0.010000
9.635551	15.388002	0.010000
9.737557	15.392517	0.010000
9.840563	15.399560	0.010000
9.943569	15.407018	0.010000
10.045575	15.411870	0.010000
10.147581	15.419768	0.010000
10.250587	15.427422	0.010000
10.353592	15.431902	0.010000
10.455598	15.436109	0.010000
10.557604	15.435287	0.010000
10.659610	15.436491	0.010000
10.761616	15.435328	0.010000
10.862621	15.434433	0.010000
10.965627	15.436391	0.010000
11.068633	15.435662	0.010000
11.170639	15.437983	0.010000
11.272645	15.437318	0.010000
11.374650	15.437919	0.010000
11.476656	15.440086	0.010000
11.578662	15.439247	0.010000
11.681668	15.441336	0.010000
11.783674	15.438245	0.010000
11.886680	15.440353	0.010000
11.988686	15.439622	0.010000
12.091692	15.441029	0.010000
12.194697	15.441531	0.010000
12.296703	15.439683	0.010000
12.399709	15.439501	0.010000
12.502715	15.443698	0.010000
12.605721	15.445178	0.010000
12.707727	15.439712	0.010000
12.810733	15.443735	0.010000
12.913739	15.446147	0.010000
13.016745	15.443293	0.010000
13.119750	15.445755	0.010000
13.222756	15.445475	0.010000
13.324762	15.444736	0.010000
13.427768	15.443219	0.010000
13.529774	15.444992	0.010000
13.632780	15.445768	0.010000
13.735786	15.447011	0.010000
13.838792	15.445553	0.010000
13.940797	15.445955	0.010000
14.042803	15.448006	0.010000
14.144809	15.446218	0.010000
14.246815	15.447450	0.010000
14.348821	15.447221	0.010000
14.451827	15.448380	0.010000
14.553833	15.448817	0.010000
14.655838	15.451211	0.010000
14.757844	15.451369	0.010000
14.859850	15.449856	0.010000
14.962856	15.449369	0.010000
15.064862	15.449694	0.010000
Sample : Nb
Pre-Pulse  Slope = 3.228008E-3 +/- 9.388012E-4 Intercept = 1.568810E+1 +/- 2.280476E-3 Residue = 6.882731E-8
Heat Pulse  Slope = 5.630077E-2 +/- 1.427834E-3 Intercept = 1.538633E+1 +/- 1.075840E-2 Residue = 9.609756E-8
Post-Pulse  Slope = 2.982576E-3 +/- 9.551037E-4 Intercept = 1.596460E+1 +/- 1.197761E-2 Residue = 4.299858E-8
Sample Voltage = 7.980000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872010E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	15.688676	0.010000
0.111007	15.686532	0.010000
0.213012	15.690341	0.010000
0.315018	15.689759	0.010000
0.417024	15.689624	0.010000
0.519030	15.685860	0.010000
0.621036	15.687576	0.010000
0.724041	15.688230	0.010000
0.826047	15.686645	0.010000
0.928053	15.696038	0.010000
1.030059	15.691713	0.010000
1.133065	15.695487	0.010000
1.235071	15.694353	0.010000
1.338077	15.691149	0.010000
1.441082	15.695405	0.010000
1.544088	15.691529	0.010000
1.647094	15.692929	0.010000
1.750100	15.693656	0.010000
1.853106	15.691000	0.010000
1.956112	15.698573	0.010000
2.058118	15.700173	0.010000
2.161124	15.694704	0.010000
2.263130	15.695438	0.010000
2.365136	15.696740	0.010000
2.467141	15.695461	0.010000
2.570147	15.698470	0.010000
2.673153	15.693770	0.010000
2.775159	15.696330	0.010000
2.878165	15.696397	0.010000
2.980171	15.696332	0.010000
3.083177	15.701688	0.010000
3.185183	15.699972	0.010000
3.288188	15.697049	0.010000
3.390194	15.699664	0.010000
3.492200	15.699877	0.010000
3.595206	15.696683	0.010000
3.697212	15.703652	0.010000
3.800218	15.699222	0.010000
3.902224	15.696385	0.010000
4.004230	15.701076	0.010000
4.107235	15.709641	0.010000
4.210241	15.704404	0.010000
4.313247	15.700064	0.010000
4.415253	15.705142	0.010000
4.517259	15.697608	0.010000
4.620265	15.700320	0.010000
4.722270	15.700115	0.010000
4.824276	15.700888	0.010000
4.927282	15.700606	0.010000
5.029288	15.705910	0.010000
5.131294	15.705505	0.010000
5.233300	15.706044	0.010000
5.335305	15.705717	0.010000
5.438311	15.703595	0.010000
5.540317	15.699690	0.010000
5.643323	15.701060	0.010000
5.745329	15.704420	0.010000
5.847335	15.714458	0.010000
5.949340	15.719675	0.010000
6.051346	15.724491	0.010000
6.154352	15.728079	0.010000
6.256358	15.742076	0.010000
6.359364	15.756528	0.010000
6.461370	15.750044	0.010000
6.564376	15.752761	0.010000
6.666381	15.759740	0.010000
6.768387	15.768578	0.010000
6.870393	15.771202	0.010000
6.973399	15.779472	0.010000
7.075405	15.782664	0.010000
7.178411	15.791210	0.010000
7.280416	15.796217	0.010000
7.382422	15.796999	0.010000
7.485428	15.805680	0.010000
7.588434	15.816622	0.010000
7.691440	15.819687	0.010000
7.793446	15.823704	0.010000
7.895452	15.832351	0.010000
7.997458	15.838457	0.010000
8.099463	15.841044	0.010000
8.202469	15.847838	0.010000
8.305475	15.853864	0.010000
8.408481	15.857997	0.010000
8.510487	15.868901	0.010000
8.613493	15.870692	0.010000
8.715499	15.876741	0.010000
8.818505	15.884339	0.010000
8.921511	15.887885	0.010000
9.023516	15.896896	0.010000
9.125522	15.903086	0.010000
9.228528	15.910308	0.010000
9.330534	15.916092	0.010000
9.433540	15.918710	0.010000
9.536546	15.924080	0.010000
9.639552	15.931480	0.010000
9.742558	15.940499	0.010000
9.844563	15.940228	0.010000
9.947569	15.948461	0.010000
10.050575	15.959258	0.010000
10.152581	15.963038	0.010000
10.254587	15.964353	0.010000
10.357593	15.972900	0.010000
10.460598	15.978797	0.010000
10.562604	15.980645	0.010000
10.665610	15.988541	0.010000
10.767616	15.994251	0.010000
10.870622	15.994191	0.010000
10.973628	15.995191	0.010000
11.075634	15.993922	0.010000
11.178639	15.996985	0.010000
11.281645	15.999181	0.010000
11.384652	15.997319	0.010000
11.486657	15.996371	0.010000
11.588663	15.997972	0.010000
11.691669	15.998537	0.010000
11.794675	16.000929	0.010000
11.897681	16.003831	0.010000
11.999687	16.004137	0.010000
12.102693	16.005175	0.010000
12.204699	16.004651	0.010000
12.306704	16.001601	0.010000
12.408710	16.001186	0.010000
12.510716	16.000104	0.010000
12.612721	16.002243	0.010000
12.715727	16.002964	0.010000
12.817733	16.002626	0.010000
12.920739	16.000443	0.010000
13.023745	16.002516	0.010000
13.125751	16.000524	0.010000
13.228757	16.005589	0.010000
13.330763	16.004133	0.010000
13.432768	16.004314	0.010000
13.535774	16.005162	0.010000
13.638780	16.007628	0.010000
13.741786	16.006045	0.010000
13.843792	16.005666	0.010000
13.945798	16.003802	0.010000
14.048804	16.006840	0.010000
14.151810	16.006536	0.010000
14.254816	16.009643	0.010000
14.356822	16.007019	0.010000
14.458827	16.005652	0.010000
14.560833	16.009044	0.010000
14.662839	16.006336	0.010000
14.765845	16.011191	0.010000
14.868851	16.009674	0.010000
14.970857	16.015211	0.010000
15.072862	16.009525	0.010000
Sample : Nb
Pre-Pulse  Slope = 2.738023E-3 +/- 8.538583E-4 Intercept = 1.615306E+1 +/- 2.075643E-3 Residue = 5.692711E-8
Heat Pulse  Slope = 5.366129E-2 +/- 3.066975E-3 Intercept = 1.588381E+1 +/- 2.311384E-2 Residue = 4.432115E-7
Post-Pulse  Slope = 4.690330E-3 +/- 6.426790E-3 Intercept = 1.639894E+1 +/- 8.055884E-2 Residue = 1.950714E-6
Sample Voltage = 7.980000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872120E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	16.158014	0.010000
0.111006	16.152567	0.010000
0.214012	16.154280	0.010000
0.317018	16.156690	0.010000
0.419024	16.153071	0.010000
0.521030	16.151776	0.010000
0.624036	16.156509	0.010000
0.726041	16.158301	0.010000
